seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
18,0,claude,anti_deuda,0.019271102923983492,-1.9094542152841671,1.964757589865867
18,0,claude,pro_aprobacion,0.1521220518902303,-1.1443615653007062,1.606419270187012
18,0,claude,pro_crecimiento,0.06614543062932365,-1.864383211235577,1.922802671877222
18,0,claude,anti_desviacion_inflacion,0.018189247281364028,-1.9657848194253156,1.8105348342426626
18,0,claude,pro_confianza,0.02454926863731354,-1.9204163816167588,2.0272092909477304
18,0,openai,anti_pobreza,1.7056254287491608,0.36045692734051193,3.1169996355233307
18,0,openai,anti_deuda,-0.0062160785103643305,-1.9375279999148587,1.992485933463053
18,0,openai,pro_aprobacion,-0.3037340809484679,-1.7047494698646435,1.0229157799030444
18,0,openai,pro_crecimiento,-0.007962791798478114,-2.058828403863371,1.875858680197418
18,0,openai,anti_desviacion_inflacion,0.029215563517903734,-1.9872290845208491,1.8554646679104474
18,0,openai,pro_confianza,-0.01881101232414922,-1.8715714079339452,2.0544757738596466
19,0,claude,anti_pobreza,1.3528779389460666,0.010610837906569123,2.719623158316997
19,0,claude,anti_deuda,0.019990716618500614,-2.0051515366263493,2.042897217328871
19,0,claude,pro_aprobacion,-0.32698348137760336,-1.5810807162025453,1.0741632330625819
19,0,claude,pro_crecimiento,0.14786754118726048,-1.6911903830764452,2.1495866555088647
19,0,claude,anti_desviacion_inflacion,0.08199612493924151,-1.7061355124942335,2.1347630611658466
19,0,claude,pro_confianza,0.036833777489335966,-2.005712555145473,1.9665959902765762
19,0,openai,anti_pobreza,1.3962181116114512,0.025781680640708664,2.8071663332944996
19,0,openai,anti_deuda,0.058319495696700877,-2.0015231856022404,1.8859555073114784
19,0,openai,pro_aprobacion,0.08255964830753225,-1.3115672543290935,1.4139179962448944
19,0,openai,pro_crecimiento,0.17920177268214754,-1.8161708740546452,2.0190148148643594
19,0,openai,anti_desviacion_inflacion,0.07419662265901118,-1.8137439299796079,1.9718687727178377
19,0,openai,pro_confianza,0.06542816134836399,-1.8893429983049603,1.9959337372497556
20,0,claude,anti_pobreza,1.4811554583148623,0.12783849307188938,2.8373915197383828
20,0,claude,anti_deuda,0.07061860639969961,-1.9756234190393311,1.9382781493483545
20,0,claude,pro_aprobacion,-0.1265129710613042,-1.5356940281464182,1.269977349442832
20,0,claude,pro_crecimiento,-0.11059713261947253,-1.9417734642208717,1.864760624942972
20,0,claude,anti_desviacion_inflacion,0.1368241162057909,-1.7483993718787034,2.0533460299730364
20,0,claude,pro_confianza,-0.03433636041966688,-1.8983524345493221,1.9154305327208112
20,0,openai,anti_pobreza,1.7596718278003143,0.37055581598736576,3.086213116477169
20,0,openai,anti_deuda,-0.05304926951197948,-1.971053302107145,1.8687016931447251
20,0,openai,pro_aprobacion,-0.5445955908952633,-1.8621960683421122,0.8256902602289349
20,0,openai,pro_crecimiento,-0.05357266700378653,-2.0292674318193167,1.8911736480842514
20,0,openai,anti_desviacion_inflacion,0.1312525725239803,-1.8752508585969396,1.8940502146911506
20,0,openai,pro_confianza,-0.004430740172964269,-2.005988513011347,1.7870196013660655
