seed,replica,model,dim,w_mean,hdi_lo,hdi_hi
19,0,gpt_4o_mini,pro_confianza,0.019809695842247826,-1.9131517991303837,2.054707007793244
20,0,claude_haiku_4_5,anti_pobreza,0.31962490668595894,-1.1081292803316862,1.8785567184234755
20,0,claude_haiku_4_5,anti_deuda,0.056426287264091754,-1.896807696328093,2.0191871735181577
20,0,claude_haiku_4_5,pro_aprobacion,-0.2545635442446166,-1.459864445307084,1.0658933515124118
20,0,claude_haiku_4_5,pro_crecimiento,-0.22872088401916554,-2.0102808149139846,1.7281890606326589
20,0,claude_haiku_4_5,anti_desviacion_inflacion,0.1956812135043836,-1.5677054292111812,2.267000762696384
20,0,claude_haiku_4_5,pro_confianza,-0.05846077437667034,-2.0291889002256154,1.9086111739495721
20,0,gpt_4o_mini,anti_pobreza,2.5731237151200603,1.1112386895554893,4.059717369268153
20,0,gpt_4o_mini,anti_deuda,-0.011008909396313146,-2.1266537365913964,1.8486816906744004
20,0,gpt_4o_mini,pro_aprobacion,-0.06591747662166109,-1.1669037947884577,1.2582056637152093
20,0,gpt_4o_mini,pro_crecimiento,0.06797244988456415,-1.7804955314770379,2.0142035308626967
20,0,gpt_4o_mini,anti_desviacion_inflacion,-0.017627675447510104,-1.9718399806972224,1.8064640119840507
20,0,gpt_4o_mini,pro_confianza,0.04908367697294815,-1.9239275464280723,1.9966956000906435
